additional_properties,id,name,type,tags,kind,billing_account_id,billing_account_name,billing_period_start_date,billing_period_end_date,billing_profile_id,billing_profile_name,account_owner_id,account_name,subscription_id,subscription_name,date,product,part_number,meter_id,meter_details,quantity,effective_price,cost,unit_price,billing_currency,resource_location,consumed_service,resource_id,resource_name,service_info1,service_info2,additional_info,invoice_section,cost_center,resource_group,reservation_id,reservation_name,product_order_id,product_order_name,offer_id,is_azure_credit_eligible,term,publisher_name,publisher_type,plan_name,charge_type,frequency,UsageType,ImageType,ServiceType,VMName,VMProperties,VCPUs,CPUs,StorageService,ResourceType,PipelineType,DataTransferDirection,DataCenter,NetworkBucket,ContainerId,CRPVMId,UsageResourceKind,EmittingService,AHB,vCores,SLO,UniqueResourceId,ResourceCategory
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/2fd69efc-526c-bbae-a0c0-a47da04d7cc6,2fd69efc-526c-bbae-a0c0-a47da04d7cc6,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-06,None,None,3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9,None,9.6e-05,0.037948,3.643008e-06,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb10037ffe9f617530,csb10037ffe9f617530,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/2b040943-f062-9f6c-6bef-5eecd3b922d0,2b040943-f062-9f6c-6bef-5eecd3b922d0,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-06,None,None,dfc7cc11-fbe2-41c8-b6fa-24a574223938,None,0.573590421117843,0.004216,0.002418257215433,0.0,EUR,EU West,Microsoft.Network,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/wvd-lab/providers/Microsoft.Network/loadBalancers/aadds-a62b1af9a4e14dff8435a539bd5bffa9-lb,aadds-a62b1af9a4e14dff8435a539bd5bffa9-lb,None,None,None,None,None,wvd-lab,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/4c23b96d-6126-395a-4973-711943b86543,4c23b96d-6126-395a-4973-711943b86543,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-03,None,None,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,None,0.0158,0.000303,4.7874e-06,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb1003bffda469397b,csb1003bffda469397b,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/f66a10a3-dbb7-f8ae-8b9b-7cc966683783,f66a10a3-dbb7-f8ae-8b9b-7cc966683783,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-02,None,None,8a752c6d-6098-4f15-8828-3716ba46d524,None,0.0016,0.016866,2.69856e-05,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb10037ffe9f617530,csb10037ffe9f617530,None,None,"{  ""StorageService"": ""Blob""}",None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,Blob,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/728196bc-047e-1faf-babd-0458cccdb058,728196bc-047e-1faf-babd-0458cccdb058,Microsoft.Consumption/usageDetails,{'kubernetes': ''},legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-01,None,None,984c39d8-2499-4233-8a97-fb002a809f8f,None,1.000008,0.562143,0.562147497144,0.0,EUR,FR Central,Microsoft.ContainerRegistry,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/kubernetes/providers/Microsoft.ContainerRegistry/registries/ilkilab,ilkilab,None,None,None,None,None,kubernetes,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/effc50cf-a6ad-d0a8-3d7a-d49eb3ed9594,effc50cf-a6ad-d0a8-3d7a-d49eb3ed9594,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-02,None,None,745be63a-264b-41ee-8608-12f1153ab4e0,None,0.650013,0.344066,0.223647372858,0.0,EUR,FR Central,Microsoft.Compute,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/VEEAMBACKUPFORO365/providers/Microsoft.Compute/virtualMachines/VBO365Server,VBO365Server,None,None,"{  ""UsageType"": ""ComputeHR"",  ""ImageType"": null,  ""ServiceType"": ""Standard_D4s_v3"",  ""VMName"": null,  ""VMProperties"": null,  ""VCPUs"": 4,  ""CPUs"": 0}",None,None,VEEAMBACKUPFORO365,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,ComputeHR,,Standard_D4s_v3,,,4,0,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/aa3fac25-d2b9-e0dd-4ba9-8eb7ee9159cc,aa3fac25-d2b9-e0dd-4ba9-8eb7ee9159cc,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-15,None,None,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,None,0.0152,0.000303,4.6056e-06,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb1003bffda469397b,csb1003bffda469397b,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/cbb5626f-f2f5-2fc1-dc1c-91c171c5e7e1,cbb5626f-f2f5-2fc1-dc1c-91c171c5e7e1,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-18,None,None,beb1457b-1ab8-4e38-8021-bf7e39b1014b,None,1e-06,0.042165,4.2165e-08,0.0,EUR,Intercontinental,Microsoft.Compute,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/VEEAMBACKUPFORO365/providers/Microsoft.Compute/virtualMachines/VBO365Server,VBO365Server,None,None,"{  ""ResourceType"": ""Bandwidth"",  ""UsageResourceKind"": ""DataTrOut:Windows_Iaas_Software_Store|Standard_D4s_v3|c7a1714f-79f5-4727-8d40-65170c14f0cb|7aac7587-3d84-4991-91af-216ed612a0e9:Windows:Running"",  ""DataCenter"": ""PAR20"",  ""NetworkBucket"": ""SN1"",  ""PipelineType"": ""v2_late""}",None,None,VEEAMBACKUPFORO365,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,Bandwidth,v2_late,,PAR20,SN1,,,DataTrOut:Windows_Iaas_Software_Store|Standard_D4s_v3|c7a1714f-79f5-4727-8d40-65170c14f0cb|7aac7587-3d84-4991-91af-216ed612a0e9:Windows:Running,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/76e164fd-3531-6148-1e01-08454575cdcb,76e164fd-3531-6148-1e01-08454575cdcb,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-18,None,None,0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21,None,1e-06,0.016866,1.6866e-08,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb10037ffe9f617530,csb10037ffe9f617530,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/bb289265-7455-a307-b158-3bb923e1cbcb,bb289265-7455-a307-b158-3bb923e1cbcb,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-18,None,None,46991cca-da4e-453d-94c1-f1e1e3f146a1,None,0.029568,2.226312,0.065827593216,0.0,EUR,FR Central,Microsoft.Compute,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/TEST_LOCKS/providers/Microsoft.Compute/disks/TestShrinkDisk_OsDisk_1_ed24249448da48639c53868b1ac2cfdf-new,TestShrinkDisk_OsDisk_1_ed24249448da48639c53868b1ac2cfdf-new,None,None,None,None,None,TEST_LOCKS,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/545ec9eb-4b14-15a2-e65e-53a0b416b280,545ec9eb-4b14-15a2-e65e-53a0b416b280,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-17,None,None,f114cb19-ea64-40b5-bcd7-aee474b62853,None,0.783333333333333,0.003373,0.002642183333333,0.0,EUR,FR Central,Microsoft.Network,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/VeeamBackupforO365/providers/Microsoft.Network/publicIPAddresses/VBO365Server-ip,VBO365Server-ip,None,None,None,None,None,VeeamBackupforO365,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/e5b5206f-afa4-e5f0-f1b6-8dfc18768d65,e5b5206f-afa4-e5f0-f1b6-8dfc18768d65,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-18,None,None,745be63a-264b-41ee-8608-12f1153ab4e0,None,3.633346,0.344066,1.250110824836,0.0,EUR,FR Central,Microsoft.Compute,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/VEEAMBACKUPFORO365/providers/Microsoft.Compute/virtualMachines/VBO365Server,VBO365Server,None,None,"{  ""UsageType"": ""ComputeHR"",  ""ImageType"": null,  ""ServiceType"": ""Standard_D4s_v3"",  ""VMName"": null,  ""VMProperties"": null,  ""VCPUs"": 4,  ""CPUs"": 0}",None,None,VEEAMBACKUPFORO365,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,ComputeHR,,Standard_D4s_v3,,,4,0,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/8164afe2-ae83-ed60-37a5-4719583cf9e4,8164afe2-ae83-ed60-37a5-4719583cf9e4,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-17,None,None,3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9,None,0.00012,0.037948,4.55376e-06,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb10030000892feb3e,csb10030000892feb3e,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/1011c689-445c-d2af-eeb1-0235c2eae29c,1011c689-445c-d2af-eeb1-0235c2eae29c,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-18,None,None,4e17851a-a733-4d2f-91ce-4cabf5963024,None,0.0002,0.045538,9.1076e-06,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb10037ffe9f617530,csb10037ffe9f617530,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/34f02b6e-f3b2-87c9-f4c5-a0a4f7a3d65c,34f02b6e-f3b2-87c9-f4c5-a0a4f7a3d65c,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-17,None,None,beb1457b-1ab8-4e38-8021-bf7e39b1014b,None,2.3e-05,0.042165,9.69795e-07,0.0,EUR,Intercontinental,Microsoft.Compute,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/TEST_LOCKS/providers/Microsoft.Compute/virtualMachines/TestShrinkDisk,TestShrinkDisk,None,None,"{  ""ResourceType"": ""Bandwidth"",  ""UsageResourceKind"": ""DataTrOut:Windows_IaaS|Standard_D2s_v4|c7a1714f-79f5-4727-8d40-65170c14f0cb|4bf5c4e8-991d-42fc-b679-3bc14a3ee352:Windows:Running"",  ""DataCenter"": ""PAR21"",  ""NetworkBucket"": ""BY1"",  ""PipelineType"": ""v2_late""}",None,None,TEST_LOCKS,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,Bandwidth,v2_late,,PAR21,BY1,,,DataTrOut:Windows_IaaS|Standard_D2s_v4|c7a1714f-79f5-4727-8d40-65170c14f0cb|4bf5c4e8-991d-42fc-b679-3bc14a3ee352:Windows:Running,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/2a29ddff-a95d-0b2e-47d4-768d6a0316d6,2a29ddff-a95d-0b2e-47d4-768d6a0316d6,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-17,None,None,26ce34b7-67b3-480d-9d1b-54a7fb80f67a,None,13.0383333333333,0.003035,0.039571341666667,0.0,EUR,FR Central,Microsoft.Network,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/Test_Locks/providers/Microsoft.Network/publicIPAddresses/TestShrinkDisk-ip,TestShrinkDisk-ip,None,None,None,None,None,Test_Locks,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/81ba4f94-bff8-6f01-b8f7-8b3f912f800a,81ba4f94-bff8-6f01-b8f7-8b3f912f800a,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-18,None,None,3e3981ec-a567-4790-9b06-484295b9b3dc,None,0.0005,0.003626,1.813e-06,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb1003bffda469397b,csb1003bffda469397b,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/7d90d29f-f94b-3391-4347-d1ad7c85f30e,7d90d29f-f94b-3391-4347-d1ad7c85f30e,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-16,None,None,ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf,None,0.16128,0.050598,0.00816044544,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb10037ffe9f617530,csb10037ffe9f617530,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/ca9aaac6-0454-b366-b6f2-a54d74717b43,ca9aaac6-0454-b366-b6f2-a54d74717b43,Microsoft.Consumption/usageDetails,{'kubernetes': ''},legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-16,None,None,984c39d8-2499-4233-8a97-fb002a809f8f,None,1.000008,0.562143,0.562147497144,0.0,EUR,FR Central,Microsoft.ContainerRegistry,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/kubernetes/providers/Microsoft.ContainerRegistry/registries/ilkilab,ilkilab,None,None,None,None,None,kubernetes,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/04457e2b-5a70-826b-1c6f-301b514ecffb,04457e2b-5a70-826b-1c6f-301b514ecffb,Microsoft.Consumption/usageDetails,"{'createOperationID': 'da523ff7-6f66-4765-8b77-755226e44e5d', 'creationSource': 'vmssclient-aks-system-96293425-vmss', 'orchestrator': 'Kubernetes:1.19.9', 'poolName': 'system', 'resourceNameSuffix': '96293425'}",legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-18,None,None,137d3f72-fe0e-4a78-b5d0-92d704aa3cac,None,0.012096,18.282744,0.221148071424,0.0,EUR,EU West,Microsoft.Compute,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/MC_FORMATION-KUBERNETES-AKS_ILKILABXX_WESTEUROPE/providers/Microsoft.Compute/disks/aks-system-96293425-aks-system-96293425-vOS__1_088838c619ac48b49fee65cd94c84d4e,aks-system-96293425-aks-system-96293425-vOS__1_088838c619ac48b49fee65cd94c84d4e,None,None,None,None,None,MC_FORMATION-KUBERNETES-AKS_ILKILABXX_WESTEUROPE,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/9ec4b8be-e5ef-d027-b15f-54fc72f0313c,9ec4b8be-e5ef-d027-b15f-54fc72f0313c,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-16,None,None,8a752c6d-6098-4f15-8828-3716ba46d524,None,0.0006,0.016866,1.01196e-05,0.0,EUR,FR Central,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/veeambackupforo365/providers/Microsoft.Storage/storageAccounts/storageaccountveeamo365,storageaccountveeamo365,None,None,"{  ""StorageService"": ""Blob""}",None,None,veeambackupforo365,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,Blob,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/61b84d6f-b600-e6df-4192-ae87f97a9461,61b84d6f-b600-e6df-4192-ae87f97a9461,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-17,None,None,8a752c6d-6098-4f15-8828-3716ba46d524,None,0.0006,0.016866,1.01196e-05,0.0,EUR,FR Central,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/veeambackupforo365/providers/Microsoft.Storage/storageAccounts/storageaccountveeamo365,storageaccountveeamo365,None,None,"{  ""StorageService"": ""Blob""}",None,None,veeambackupforo365,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,Blob,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202105/providers/Microsoft.Consumption/usageDetails/9b33a583-d530-ff54-ece3-13b58139a49a,9b33a583-d530-ff54-ece3-13b58139a49a,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-04-19,2021-05-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-05-03,None,None,27827eb0-7f60-4928-940b-f5fe15e7a4cb,None,24.0,0.021082,0.505968,0.0,EUR,EU West,Microsoft.Network,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/wvd-lab/providers/Microsoft.Network/loadBalancers/aadds-a62b1af9a4e14dff8435a539bd5bffa9-lb,aadds-a62b1af9a4e14dff8435a539bd5bffa9-lb,None,None,None,None,None,wvd-lab,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
