identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/alarmType,product/capacitystatus,product/clockSpeed,product/currentGeneration,product/databaseEngine,product/dedicatedEbsThroughput,product/deploymentOption,product/ecu,product/engineCode,product/enhancedNetworkingSupported,product/fromLocation,product/fromLocationType,product/group,product/groupDescription,product/instanceFamily,product/instanceType,product/instanceTypeFamily,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/licenseModel,product/location,product/locationType,product/logsDestination,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/memory,product/minVolumeSize,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/physicalProcessor,product/platousagetype,product/preInstalledSw,product/processorArchitecture,product/processorFeatures,product/productFamily,product/region,product/servicecode,product/servicename,product/sku,product/storage,product/storageMedia,product/tenancy,product/tiertype,product/toLocation,product/toLocationType,product/transferType,product/usagetype,product/vcpu,product/version,product/volumeApiName,product/volumeType,pricing/RateCode,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod,resourceTags/aws:createdBy,resourceTags/user:Name,costCategory/All_Account_EC2_Costs,costCategory/DM_Account_All_FinOps_Formation_Costs,costCategory/MyTestCostCategorie
gt4nlf2pya6qwc5e6gasb6u2i5cybpo4delq7jukm6kswjbg76iq,2021-05-01T07:00:00Z/2021-05-01T08:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T07:00:00Z,2021-05-01T08:00:00Z,AWSELB,APN1-DataProcessing-Bytes,LoadBalancing,,arn:aws:elasticloadbalancing:ap-northeast-1:157396038624:loadbalancer/acc4ecd1fd934402da74e00de25aaa7c,0.0000004545,,,USD,0.0080000000,0.0000000036,0.0080000000,0.0000000036,$0.008 per GB Data Processed by the LoadBalancer,,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,,,ELB:Balancing,Data processed by Classic Load Balancer,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,LoadBalancing,,Data-Processing,,,,Load Balancer,ap-northeast-1,AWSELB,Elastic Load Balancing,R6JDN3VPSSEKRWCZ,,,,,,,,APN1-DataProcessing-Bytes,,,,,R6JDN3VPSSEKRWCZ.JRTCKXETXF.6YS6EN2CT7,3011429538,USD,0.0000000036,0.0080000000,OnDemand,GB,,,,,,,,,,3430393326,,,,,,,,,,,,,,,,AssumedRole:AROASJJMI6PQJ4AFBDVW5:1619683173937114883,,Load Balancer,,
gt4nlf2pya6qwc5e6gasb6u2i5cybpo4delq7jukm6kswjbg76iq,2021-05-01T08:00:00Z/2021-05-01T09:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T08:00:00Z,2021-05-01T09:00:00Z,AWSELB,APN1-DataProcessing-Bytes,LoadBalancing,,arn:aws:elasticloadbalancing:ap-northeast-1:157396038624:loadbalancer/acc4ecd1fd934402da74e00de25aaa7c,0.0000001881,,,USD,0.0080000000,0.0000000015,0.0080000000,0.0000000015,$0.008 per GB Data Processed by the LoadBalancer,,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,,,ELB:Balancing,Data processed by Classic Load Balancer,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,LoadBalancing,,Data-Processing,,,,Load Balancer,ap-northeast-1,AWSELB,Elastic Load Balancing,R6JDN3VPSSEKRWCZ,,,,,,,,APN1-DataProcessing-Bytes,,,,,R6JDN3VPSSEKRWCZ.JRTCKXETXF.6YS6EN2CT7,3011429538,USD,0.0000000015,0.0080000000,OnDemand,GB,,,,,,,,,,3430393326,,,,,,,,,,,,,,,,AssumedRole:AROASJJMI6PQJ4AFBDVW5:1619683173937114883,,Load Balancer,,
gt4nlf2pya6qwc5e6gasb6u2i5cybpo4delq7jukm6kswjbg76iq,2021-05-01T09:00:00Z/2021-05-01T10:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T09:00:00Z,2021-05-01T10:00:00Z,AWSELB,APN1-DataProcessing-Bytes,LoadBalancing,,arn:aws:elasticloadbalancing:ap-northeast-1:157396038624:loadbalancer/acc4ecd1fd934402da74e00de25aaa7c,0.0000012610,,,USD,0.0080000000,0.0000000101,0.0080000000,0.0000000101,$0.008 per GB Data Processed by the LoadBalancer,,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,,,ELB:Balancing,Data processed by Classic Load Balancer,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,LoadBalancing,,Data-Processing,,,,Load Balancer,ap-northeast-1,AWSELB,Elastic Load Balancing,R6JDN3VPSSEKRWCZ,,,,,,,,APN1-DataProcessing-Bytes,,,,,R6JDN3VPSSEKRWCZ.JRTCKXETXF.6YS6EN2CT7,3011429538,USD,0.0000000101,0.0080000000,OnDemand,GB,,,,,,,,,,3430393326,,,,,,,,,,,,,,,,AssumedRole:AROASJJMI6PQJ4AFBDVW5:1619683173937114883,,Load Balancer,,
gt4nlf2pya6qwc5e6gasb6u2i5cybpo4delq7jukm6kswjbg76iq,2021-05-01T10:00:00Z/2021-05-01T11:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T10:00:00Z,2021-05-01T11:00:00Z,AWSELB,APN1-DataProcessing-Bytes,LoadBalancing,,arn:aws:elasticloadbalancing:ap-northeast-1:157396038624:loadbalancer/acc4ecd1fd934402da74e00de25aaa7c,0.0000005336,,,USD,0.0080000000,0.0000000043,0.0080000000,0.0000000043,$0.008 per GB Data Processed by the LoadBalancer,,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,,,ELB:Balancing,Data processed by Classic Load Balancer,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,LoadBalancing,,Data-Processing,,,,Load Balancer,ap-northeast-1,AWSELB,Elastic Load Balancing,R6JDN3VPSSEKRWCZ,,,,,,,,APN1-DataProcessing-Bytes,,,,,R6JDN3VPSSEKRWCZ.JRTCKXETXF.6YS6EN2CT7,3011429538,USD,0.0000000043,0.0080000000,OnDemand,GB,,,,,,,,,,3430393326,,,,,,,,,,,,,,,,AssumedRole:AROASJJMI6PQJ4AFBDVW5:1619683173937114883,,Load Balancer,,
gt4nlf2pya6qwc5e6gasb6u2i5cybpo4delq7jukm6kswjbg76iq,2021-05-01T11:00:00Z/2021-05-01T12:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T11:00:00Z,2021-05-01T12:00:00Z,AWSELB,APN1-DataProcessing-Bytes,LoadBalancing,,arn:aws:elasticloadbalancing:ap-northeast-1:157396038624:loadbalancer/acc4ecd1fd934402da74e00de25aaa7c,0.0000003017,,,USD,0.0080000000,0.0000000024,0.0080000000,0.0000000024,$0.008 per GB Data Processed by the LoadBalancer,,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,,,ELB:Balancing,Data processed by Classic Load Balancer,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,LoadBalancing,,Data-Processing,,,,Load Balancer,ap-northeast-1,AWSELB,Elastic Load Balancing,R6JDN3VPSSEKRWCZ,,,,,,,,APN1-DataProcessing-Bytes,,,,,R6JDN3VPSSEKRWCZ.JRTCKXETXF.6YS6EN2CT7,3011429538,USD,0.0000000024,0.0080000000,OnDemand,GB,,,,,,,,,,3430393326,,,,,,,,,,,,,,,,AssumedRole:AROASJJMI6PQJ4AFBDVW5:1619683173937114883,,Load Balancer,,
gt4nlf2pya6qwc5e6gasb6u2i5cybpo4delq7jukm6kswjbg76iq,2021-05-01T12:00:00Z/2021-05-01T13:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T12:00:00Z,2021-05-01T13:00:00Z,AWSELB,APN1-DataProcessing-Bytes,LoadBalancing,,arn:aws:elasticloadbalancing:ap-northeast-1:157396038624:loadbalancer/acc4ecd1fd934402da74e00de25aaa7c,0.0000003213,,,USD,0.0080000000,0.0000000026,0.0080000000,0.0000000026,$0.008 per GB Data Processed by the LoadBalancer,,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,,,ELB:Balancing,Data processed by Classic Load Balancer,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,LoadBalancing,,Data-Processing,,,,Load Balancer,ap-northeast-1,AWSELB,Elastic Load Balancing,R6JDN3VPSSEKRWCZ,,,,,,,,APN1-DataProcessing-Bytes,,,,,R6JDN3VPSSEKRWCZ.JRTCKXETXF.6YS6EN2CT7,3011429538,USD,0.0000000026,0.0080000000,OnDemand,GB,,,,,,,,,,3430393326,,,,,,,,,,,,,,,,AssumedRole:AROASJJMI6PQJ4AFBDVW5:1619683173937114883,,Load Balancer,,
gt4nlf2pya6qwc5e6gasb6u2i5cybpo4delq7jukm6kswjbg76iq,2021-05-01T13:00:00Z/2021-05-01T14:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T13:00:00Z,2021-05-01T14:00:00Z,AWSELB,APN1-DataProcessing-Bytes,LoadBalancing,,arn:aws:elasticloadbalancing:ap-northeast-1:157396038624:loadbalancer/acc4ecd1fd934402da74e00de25aaa7c,0.0000003157,,,USD,0.0080000000,0.0000000025,0.0080000000,0.0000000025,$0.008 per GB Data Processed by the LoadBalancer,,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,,,ELB:Balancing,Data processed by Classic Load Balancer,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,LoadBalancing,,Data-Processing,,,,Load Balancer,ap-northeast-1,AWSELB,Elastic Load Balancing,R6JDN3VPSSEKRWCZ,,,,,,,,APN1-DataProcessing-Bytes,,,,,R6JDN3VPSSEKRWCZ.JRTCKXETXF.6YS6EN2CT7,3011429538,USD,0.0000000025,0.0080000000,OnDemand,GB,,,,,,,,,,3430393326,,,,,,,,,,,,,,,,AssumedRole:AROASJJMI6PQJ4AFBDVW5:1619683173937114883,,Load Balancer,,
vbbwsjf3nb66ng3ticup3du3yhozjvymcpnltfijt2rbsfzjea3a,2021-05-01T00:00:00Z/2021-05-01T01:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T00:00:00Z,2021-05-01T01:00:00Z,AWSELB,EUN1-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/net/a0268a53da1d64c7aaa60ddc202b9277/1392131059dd5360,0.0000000373,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - EU (Stockholm) data transfer from EU (Ireland),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,R959QXAHR9FGX8PR,,,,,EU (Ireland),AWS Region,InterRegion Inbound,EUN1-EU-AWS-In-Bytes,,,,,R959QXAHR9FGX8PR.JRTCKXETXF.6YS6EN2CT7,3187596446,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
vbbwsjf3nb66ng3ticup3du3yhozjvymcpnltfijt2rbsfzjea3a,2021-05-01T02:00:00Z/2021-05-01T03:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T02:00:00Z,2021-05-01T03:00:00Z,AWSELB,EUN1-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/net/a0268a53da1d64c7aaa60ddc202b9277/1392131059dd5360,0.0000000838,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - EU (Stockholm) data transfer from EU (Ireland),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,R959QXAHR9FGX8PR,,,,,EU (Ireland),AWS Region,InterRegion Inbound,EUN1-EU-AWS-In-Bytes,,,,,R959QXAHR9FGX8PR.JRTCKXETXF.6YS6EN2CT7,3187596446,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
aaipcclz7sobe3hssw67h2q7i75cbfvsxbkvuzbacgws4bhnslqa,2021-05-01T02:00:00Z/2021-05-01T03:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T02:00:00Z,2021-05-01T03:00:00Z,AWSELB,EUN1-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/net/a961780dd49f6421180e42a038cee25b/6ed7363bf14fc8ad,0.0000000838,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - EU (Stockholm) data transfer from EU (Ireland),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,R959QXAHR9FGX8PR,,,,,EU (Ireland),AWS Region,InterRegion Inbound,EUN1-EU-AWS-In-Bytes,,,,,R959QXAHR9FGX8PR.JRTCKXETXF.6YS6EN2CT7,3187596446,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
vbbwsjf3nb66ng3ticup3du3yhozjvymcpnltfijt2rbsfzjea3a,2021-05-01T03:00:00Z/2021-05-01T04:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T03:00:00Z,2021-05-01T04:00:00Z,AWSELB,EUN1-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/net/a0268a53da1d64c7aaa60ddc202b9277/1392131059dd5360,0.0000000373,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - EU (Stockholm) data transfer from EU (Ireland),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,R959QXAHR9FGX8PR,,,,,EU (Ireland),AWS Region,InterRegion Inbound,EUN1-EU-AWS-In-Bytes,,,,,R959QXAHR9FGX8PR.JRTCKXETXF.6YS6EN2CT7,3187596446,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
aaipcclz7sobe3hssw67h2q7i75cbfvsxbkvuzbacgws4bhnslqa,2021-05-01T04:00:00Z/2021-05-01T05:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T04:00:00Z,2021-05-01T05:00:00Z,AWSELB,EUN1-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/net/a961780dd49f6421180e42a038cee25b/6ed7363bf14fc8ad,0.0000000838,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - EU (Stockholm) data transfer from EU (Ireland),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,R959QXAHR9FGX8PR,,,,,EU (Ireland),AWS Region,InterRegion Inbound,EUN1-EU-AWS-In-Bytes,,,,,R959QXAHR9FGX8PR.JRTCKXETXF.6YS6EN2CT7,3187596446,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
vbbwsjf3nb66ng3ticup3du3yhozjvymcpnltfijt2rbsfzjea3a,2021-05-01T05:00:00Z/2021-05-01T06:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T05:00:00Z,2021-05-01T06:00:00Z,AWSELB,EUN1-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/net/a0268a53da1d64c7aaa60ddc202b9277/1392131059dd5360,0.0000000838,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - EU (Stockholm) data transfer from EU (Ireland),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,R959QXAHR9FGX8PR,,,,,EU (Ireland),AWS Region,InterRegion Inbound,EUN1-EU-AWS-In-Bytes,,,,,R959QXAHR9FGX8PR.JRTCKXETXF.6YS6EN2CT7,3187596446,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
vbbwsjf3nb66ng3ticup3du3yhozjvymcpnltfijt2rbsfzjea3a,2021-05-01T07:00:00Z/2021-05-01T08:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T07:00:00Z,2021-05-01T08:00:00Z,AWSELB,EUN1-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/net/a0268a53da1d64c7aaa60ddc202b9277/1392131059dd5360,0.0000000419,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - EU (Stockholm) data transfer from EU (Ireland),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,R959QXAHR9FGX8PR,,,,,EU (Ireland),AWS Region,InterRegion Inbound,EUN1-EU-AWS-In-Bytes,,,,,R959QXAHR9FGX8PR.JRTCKXETXF.6YS6EN2CT7,3187596446,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
vbbwsjf3nb66ng3ticup3du3yhozjvymcpnltfijt2rbsfzjea3a,2021-05-01T08:00:00Z/2021-05-01T09:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T08:00:00Z,2021-05-01T09:00:00Z,AWSELB,EUN1-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/net/a0268a53da1d64c7aaa60ddc202b9277/1392131059dd5360,0.0000000419,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - EU (Stockholm) data transfer from EU (Ireland),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,R959QXAHR9FGX8PR,,,,,EU (Ireland),AWS Region,InterRegion Inbound,EUN1-EU-AWS-In-Bytes,,,,,R959QXAHR9FGX8PR.JRTCKXETXF.6YS6EN2CT7,3187596446,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
aaipcclz7sobe3hssw67h2q7i75cbfvsxbkvuzbacgws4bhnslqa,2021-05-01T08:00:00Z/2021-05-01T09:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T08:00:00Z,2021-05-01T09:00:00Z,AWSELB,EUN1-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/net/a961780dd49f6421180e42a038cee25b/6ed7363bf14fc8ad,0.0000000838,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - EU (Stockholm) data transfer from EU (Ireland),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,R959QXAHR9FGX8PR,,,,,EU (Ireland),AWS Region,InterRegion Inbound,EUN1-EU-AWS-In-Bytes,,,,,R959QXAHR9FGX8PR.JRTCKXETXF.6YS6EN2CT7,3187596446,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
vbbwsjf3nb66ng3ticup3du3yhozjvymcpnltfijt2rbsfzjea3a,2021-05-01T09:00:00Z/2021-05-01T10:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T09:00:00Z,2021-05-01T10:00:00Z,AWSELB,EUN1-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/net/a0268a53da1d64c7aaa60ddc202b9277/1392131059dd5360,0.0000000373,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - EU (Stockholm) data transfer from EU (Ireland),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,R959QXAHR9FGX8PR,,,,,EU (Ireland),AWS Region,InterRegion Inbound,EUN1-EU-AWS-In-Bytes,,,,,R959QXAHR9FGX8PR.JRTCKXETXF.6YS6EN2CT7,3187596446,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
vbbwsjf3nb66ng3ticup3du3yhozjvymcpnltfijt2rbsfzjea3a,2021-05-01T10:00:00Z/2021-05-01T11:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T10:00:00Z,2021-05-01T11:00:00Z,AWSELB,EUN1-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/net/a0268a53da1d64c7aaa60ddc202b9277/1392131059dd5360,0.0000000838,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - EU (Stockholm) data transfer from EU (Ireland),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,R959QXAHR9FGX8PR,,,,,EU (Ireland),AWS Region,InterRegion Inbound,EUN1-EU-AWS-In-Bytes,,,,,R959QXAHR9FGX8PR.JRTCKXETXF.6YS6EN2CT7,3187596446,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
aaipcclz7sobe3hssw67h2q7i75cbfvsxbkvuzbacgws4bhnslqa,2021-05-01T10:00:00Z/2021-05-01T11:00:00Z,,AWS,Anniversary,841508528727,2021-05-01T00:00:00Z,2021-06-01T00:00:00Z,157396038624,Usage,2021-05-01T10:00:00Z,2021-05-01T11:00:00Z,AWSELB,EUN1-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,arn:aws:elasticloadbalancing:eu-north-1:157396038624:loadbalancer/net/a961780dd49f6421180e42a038cee25b/6ed7363bf14fc8ad,0.0000000838,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - EU (Stockholm) data transfer from EU (Ireland),,AWS EMEA SARL,Elastic Load Balancing,,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,eu-north-1,AWSDataTransfer,AWS Data Transfer,R959QXAHR9FGX8PR,,,,,EU (Ireland),AWS Region,InterRegion Inbound,EUN1-EU-AWS-In-Bytes,,,,,R959QXAHR9FGX8PR.JRTCKXETXF.6YS6EN2CT7,3187596446,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,2570460015,,,,,,,,,,,,,,,,,,Load Balancer,,
